step,profile_mae,phase_distance,duty_mae,freq_ratio,g_ratio,support,ood_value,vx_ratio,dx,drift_ratio,survival,fell,cycles,active_legs,temporal_error
190000,0.15440773809523808,0.2878787878787879,0.13846464646464643,1.0999999999999996,0.8773873097390888,0.7778570055961609,0.05371428653597832,0.8744687421078471,5.0488457188729035,0.11072310681624373,1.0,0.0,14.0,6.0,0.17823528304631922
80000,0.1782355555555556,0.2545454545454546,0.15595959595959594,1.0999999999999996,0.9879815155239953,0.9018608927726746,0.020571429282426834,0.4652591945244704,2.762623616797253,0.27125708084746986,1.0,0.0,15.0,6.0,0.20206310050663673
380000,0.15487140522875814,0.2323232323232323,0.12446464646464646,1.2222222222222219,1.082897677534832,0.8535822629928589,0.04857143014669418,0.9089712864562642,5.175498066495501,0.39447256063941544,1.0,0.0,17.0,6.0,0.20503907909429586
120000,0.16162142857142855,0.25084175084175087,0.19446464646464645,1.2222222222222219,0.9280175934059467,0.7735767960548401,0.05214285850524902,0.6613985621228129,3.863608409159225,0.3685006756819089,1.0,0.0,7.0,6.0,0.21178910243696628
130000,0.16976041666666666,0.3013468013468014,0.15513131313131315,1.2222222222222219,0.8622682926952661,0.7735142707824707,0.043714284896850586,0.891318639965352,5.059970530708259,0.16430206368350586,1.0,0.0,12.0,6.0,0.21992809053220438
70000,0.17103888888888888,0.13468013468013465,0.12135353535353534,1.2222222222222219,0.6940032705171664,0.7136540412902832,0.033571429550647736,0.3535306260837927,2.0459875210923073,0.06077413878701003,1.0,0.0,10.0,6.0,0.2212065627544266
320000,0.17325222222222222,0.20875420875420872,0.12046464646464644,1.2222222222222219,0.8919859175854632,0.7701436281204224,0.05585714429616928,0.9745116609351572,5.761604966984112,0.2148677629219265,1.0,0.0,10.0,6.0,0.22341989608775994
360000,0.1743138888888889,0.22727272727272727,0.1335959595959596,1.2222222222222219,0.38189691850638174,0.34243354201316833,0.09442856907844543,0.7650114996914748,4.284214521102052,0.7055249047499418,1.0,0.0,12.0,6.0,0.22448156275442663
110000,0.17598531746031745,0.24915824915824916,0.14446464646464646,1.2222222222222219,0.8911287432657515,0.8153379559516907,0.04342857003211975,0.6955898954261414,4.022285172304331,0.11533450547953347,1.0,0.0,14.0,6.0,0.22615299132585517
390000,0.17773819444444444,0.25084175084175087,0.1257979797979798,1.2222222222222219,0.927809497181173,0.7626648545265198,0.05942857265472412,0.9516182352411194,5.528131414551071,0.2025121180801188,1.0,0.0,12.0,6.0,0.22790586830998216
290000,0.1835938034188034,0.3249158249158249,0.10723232323232319,1.2222222222222219,0.8014241775097897,0.6868830323219299,0.06542856991291046,0.7785260824521119,4.498500306834076,0.4872498441468276,1.0,0.0,13.0,6.0,0.23376147728434113
330000,0.15742256944444444,0.2670454545454546,0.11323232323232323,1.3749999999999996,1.140465963535268,0.8971059918403625,0.04771428555250168,0.6756269972174305,4.102972100957816,0.013790944050023334,1.0,0.0,8.0,6.0,0.237036002224078
180000,0.21617398989898992,0.2916666666666667,0.16513131313131316,0.9166666666666663,0.7923943359377964,0.6665865182876587,0.06300000101327896,0.831329230806864,4.963484369300893,0.2074960839368142,1.0,0.0,11.0,6.0,0.23792683414639745
250000,0.162778125,0.18560606060606064,0.16246464646464645,1.3749999999999996,1.0226112399954874,0.8593206405639648,0.044857144355773926,0.7743112742695741,4.323398549517987,0.16231751502488015,1.0,0.0,8.0,6.0,0.24239155777963356
40000,0.19302430555555555,0.11616161616161613,0.11058585858585858,1.2222222222222219,0.3550603049031282,0.35431432723999023,0.03442857041954994,0.09931622305763817,0.48373772885931055,3.0424584824331644,1.0,0.0,4.0,5.0,0.24319197942109327
100000,0.22304974747474748,0.2606060606060607,0.16846464646464643,1.0999999999999996,0.9988730931750003,0.9109117388725281,0.03228571265935898,0.5803650630651593,3.3918648089019863,0.029080927779052725,1.0,0.0,11.0,6.0,0.24687729242582862
280000,0.16995222222222223,0.1818181818181818,0.10379797979797978,1.3749999999999996,0.5710243039189713,0.4777277708053589,0.07885714620351791,0.8097319930198451,4.769853787312149,0.1717161797648465,1.0,0.0,15.0,6.0,0.2495656550018558
50000,0.17176736111111113,0.30871212121212116,0.08735353535353534,1.3749999999999996,0.561859806888727,0.6121151447296143,0.03457142785191536,0.2231210277038907,1.2203198686930652,0.4066649883284909,1.0,0.0,8.0,6.0,0.2513807938907447
310000,0.2018411111111111,0.3013468013468014,0.14056565656565653,1.2222222222222219,0.9744157158855835,0.8366075754165649,0.04500000178813934,0.8478717750747273,5.07712665827645,0.1109570648574721,1.0,0.0,15.0,6.0,0.2520087849766488
260000,0.17245909090909092,0.24810606060606064,0.13913131313131313,1.3749999999999996,1.0022903232388676,0.8400698304176331,0.0511428564786911,0.7575786784193819,4.562230509553988,0.16573656525582312,1.0,0.0,11.0,6.0,0.2520725236887245
200000,0.20474027777777778,0.36195286195286197,0.15446464646464647,1.2222222222222219,0.8828750466487991,0.8145132660865784,0.05000000074505806,0.7739945638330593,4.562761252171686,0.07576812398041968,1.0,0.0,10.0,6.0,0.2549079516433155
370000,0.17550757575757578,0.25,0.13846464646464643,1.3749999999999996,1.092920613651146,0.8716511130332947,0.04600000008940697,0.808811190397113,4.70940272692848,0.37636325555791733,1.0,0.0,11.0,6.0,0.25512100853720937
400000,0.20555656565656566,0.25925925925925924,0.15189898989898987,1.2222222222222219,1.056647789045066,0.8290406465530396,0.04800000041723251,0.6620040222528877,3.9673235018525643,0.18587177422342746,1.0,0.0,11.0,6.0,0.2557242395221034
220000,0.20562103174603175,0.3198653198653199,0.11979797979797979,1.2222222222222219,1.018563397425509,0.875816285610199,0.044857144355773926,0.8902374927218681,5.236820175872383,0.08057481726835575,1.0,0.0,14.0,6.0,0.25578870561156947
160000,0.20654166666666665,0.3333333333333333,0.1752323232323232,1.2222222222222219,0.9218478944759896,0.7784926891326904,0.05900000035762787,0.7640932090902832,4.4823996285714465,0.1725094910206249,1.0,0.0,10.0,6.0,0.2567093405322044
140000,0.23495416666666671,0.17727272727272728,0.14509852624606723,1.0999999999999996,0.7435077434898681,0.740847647190094,0.059133488684892654,0.5950018310511945,1.8010334132158656,0.2595776177044598,0.488,1.0,6.0,6.0,0.2587817116177478
150000,0.20879270833333333,0.2693602693602693,0.14379797979797979,1.2222222222222219,0.6621152222388422,0.6088875532150269,0.06628571450710297,0.672626770189723,4.187113454647662,0.1683036612383358,1.0,0.0,8.0,6.0,0.2589603821988711
300000,0.1831033333333333,0.3295454545454546,0.11599999999999995,1.3749999999999996,0.9963287205336842,0.863784909248352,0.04214285686612129,0.8801727348723445,5.076871763123099,0.06637386639830888,1.0,0.0,15.0,6.0,0.2627167661129669
60000,0.18357457264957266,0.22916666666666663,0.1593939393939394,1.3749999999999996,0.6264697639052208,0.5576493740081787,0.02914285659790039,0.35421068924253013,1.961816052312101,1.0564410800480493,1.0,0.0,13.0,6.0,0.26318800542920623
90000,0.2169431818181818,0.2912457912457913,0.14846464646464647,1.2222222222222219,1.0278874236523787,0.8761364221572876,0.025142857804894447,0.5466234531564335,3.253812258884521,0.4120574368562083,1.0,0.0,11.0,6.0,0.2671108556837195
270000,0.2192470486111111,0.2878787878787879,0.1518989898989899,1.2222222222222219,0.9978073167239718,0.8353137969970703,0.054571427404880524,0.7901277894120974,4.573265166092514,0.32221633158215424,1.0,0.0,16.0,6.0,0.2694147224766488
240000,0.19679805555555555,0.32765151515151514,0.12923232323232323,1.3749999999999996,0.9569313327989836,0.8507686853408813,0.04285714402794838,1.026609860310015,6.1628180018233,0.2693749977616032,1.0,0.0,10.0,6.0,0.27641148833518914
170000,0.2526097222222222,0.3060606060606061,0.13646464646464646,1.0999999999999996,0.9032821361532789,0.7707324028015137,0.055714286863803864,0.7875997563461415,4.707531385332503,0.20351461890835318,1.0,0.0,6.0,6.0,0.27643726717330336
350000,0.2039465277777778,0.2443181818181818,0.1458989898989899,1.3749999999999996,1.1581871108840902,0.9119371175765991,0.03885714337229729,0.8332554719604711,4.8998735988448985,0.27446378020560736,1.0,0.0,4.0,6.0,0.2835599605574114
210000,0.23450462962962965,0.3013468013468013,0.18913131313131315,1.2222222222222219,0.9451706920245014,0.8483434319496155,0.055142857134342194,0.7221758406605828,4.39351428846731,0.020140515435677842,1.0,0.0,9.0,6.0,0.28467230349516737
230000,0.239424358974359,0.3434343434343434,0.15779797979797977,1.2222222222222219,0.9982982990241569,0.8579764366149902,0.051428571343421936,0.7924839739779079,4.473836062868598,0.21569522958713627,1.0,0.0,13.0,6.0,0.2895920328398967
30000,0.21678686868686867,0.24621212121212122,0.20402020202020202,1.3749999999999996,0.6334962577249821,0.6572081446647644,0.01842857152223587,0.08621049621331157,0.41229784406580117,2.2442468150082915,1.0,0.0,11.0,5.0,0.29640030146650226
340000,0.2606925925925926,0.3063973063973064,0.11989898989898988,1.2222222222222219,1.0124272569629182,0.8624776601791382,0.045571427792310715,0.9914680287390382,5.891044393011548,0.2872676920781096,1.0,0.0,9.0,6.0,0.3108602664581303
20000,0.42225833333333335,,0.3206868686868687,0.9166666666666663,0.7046814399246941,0.6846233010292053,0.018142856657505035,-0.004451233383209309,-0.04527757937950927,0.46620203235567764,1.0,0.0,1.0,4.0,0.4440111775807409
10000,0.4133027777777778,0.22207792207792204,0.3816363636363636,0.7857142857142854,0.7614541035681757,0.9880270957946777,0.007000000216066837,0.016866666656815944,0.06437324985064197,0.41791646273773675,1.0,0.0,1.0,3.0,0.47359329198199995
